F1,R,P
0.8192687,0.8555604,0.7859306
0.80664843,0.8241346,0.7898889
0.80641395,0.8420876,0.7736399
0.8049512,0.84255,0.7705648
0.8034826,0.830716,0.7779781
0.81374305,0.84106475,0.7881406
0.80526674,0.8173452,0.7935401
0.8177769,0.8335751,0.80256635
0.80999416,0.8366674,0.78496903
0.7995867,0.8398156,0.7630358
0.80922157,0.8376475,0.7826615
0.79565614,0.8338616,0.7607984
0.79864824,0.8234189,0.7753244
0.81598634,0.8535392,0.78159857
0.81609017,0.8370229,0.7961789
0.8177053,0.82264906,0.81282055
0.80870056,0.8410159,0.77877676
0.7946805,0.81208724,0.7780043
0.80514944,0.812881,0.79756373
0.8193449,0.84841627,0.7921998
0.80659646,0.8304627,0.7840636
0.79878044,0.83090866,0.7690443
0.8094134,0.8317188,0.78827316
0.8019769,0.8189545,0.7856889
0.7875148,0.81699103,0.76009154
0.81337816,0.8360052,0.79194367
0.8010687,0.80975676,0.7925651
0.8018868,0.81440806,0.78974473
0.79268175,0.83081645,0.75789416
0.79443,0.80992174,0.7795198
0.7862884,0.80877936,0.76501447
0.78297585,0.7967707,0.7696505
0.80624676,0.8248091,0.7885015
0.80272967,0.8332451,0.77437025
0.81698066,0.83075583,0.80365485
0.8188654,0.85025436,0.7897115
0.79728603,0.80463445,0.7900706
0.78474,0.8176033,0.75441635
0.77116925,0.7830767,0.7596185
0.83676803,0.8561624,0.8182327
0.8153611,0.8364645,0.79529625
0.79820025,0.81843626,0.7789408
0.809923,0.8423202,0.7799256
0.8024175,0.8365526,0.7709589
0.8175496,0.8523443,0.7854843
0.80469817,0.8266966,0.78384006
0.7999586,0.8129004,0.7874223
0.8186724,0.85285217,0.7871269
0.8083806,0.8422131,0.77716124
0.78741384,0.80937237,0.76661533
0.7962685,0.81350005,0.7797519
0.7988317,0.8280326,0.7716202
0.7973001,0.8345791,0.76320916
0.8058059,0.8313041,0.7818254
0.7948611,0.80524814,0.78473854
0.80058974,0.8362107,0.76787955
0.81936705,0.84838057,0.79227245
0.81429183,0.83001524,0.7991531
0.8295614,0.8421203,0.81737167
0.81629705,0.834282,0.7990712
0.80668575,0.8368115,0.7786537
0.8139635,0.8403085,0.7892201
0.838212,0.8487804,0.8279036
0.8030527,0.83751595,0.7713137
0.8193458,0.8207314,0.8179648
0.81153077,0.83003354,0.7938349
0.80461377,0.8371298,0.77452946
0.8099374,0.837301,0.78430575
0.7940977,0.83286655,0.7587777
0.8118541,0.8360124,0.7890527
0.80498576,0.83163327,0.77999294
0.80728185,0.84685576,0.7712415
0.7965878,0.8173418,0.77686167
0.8196672,0.8318053,0.8078784
0.8033025,0.83775556,0.77157134
0.8046807,0.8218326,0.78823006
0.7765029,0.80064565,0.75377357
0.8103846,0.8093826,0.81138897
0.81274074,0.8333415,0.79313403
0.80100435,0.81747246,0.7851866
0.8101092,0.82976246,0.7913655
0.80933374,0.82983774,0.78981847
0.79455423,0.8260595,0.7653638
0.8099876,0.85365486,0.77057034
0.8276706,0.85541576,0.80166864
0.79281855,0.8236057,0.76425016
0.8061224,0.8330001,0.780925
0.8069659,0.8364918,0.7794532
0.7899367,0.81073236,0.7701812
0.804568,0.8308804,0.77987087
0.8125604,0.83922696,0.7875362
0.82021654,0.8419083,0.7996145
0.8098646,0.8313786,0.789436
0.7787742,0.8019383,0.7569106
0.8107622,0.8160975,0.8054963
0.7974061,0.8309092,0.7665
0.8072801,0.84863985,0.76976454
0.8022439,0.819697,0.78551847
0.8067574,0.8248226,0.7894666
0.8177122,0.83818513,0.79821557
0.80661243,0.8337585,0.78117836
0.80132306,0.82827014,0.7760742
0.82046443,0.845533,0.7968395
0.8106256,0.84284455,0.7807791
0.80326873,0.8325693,0.7759603
0.8100887,0.84573066,0.7773294
0.79257786,0.8315135,0.7571254
0.7988485,0.82528603,0.77405214
0.79731226,0.8227587,0.77339256
0.82277346,0.8538393,0.7938889
0.78921413,0.80057883,0.77816755
0.8075456,0.8233728,0.7923154
0.7841827,0.82432705,0.74776673
0.814277,0.84351593,0.78699714
0.7915796,0.8122297,0.77195346
0.7965575,0.8232775,0.7715175
0.8086603,0.83829504,0.7810493
0.8065136,0.8301053,0.7842258
0.80528474,0.83223504,0.78002524
0.788173,0.7862513,0.79010415
0.79956156,0.81866586,0.78132856
0.81974447,0.8460506,0.7950249
0.7929534,0.82000273,0.76763153
0.7877396,0.7954556,0.78017175
0.8269396,0.85490066,0.80074966
0.80962867,0.8531759,0.77031094
0.8015447,0.8429384,0.76402605
0.8167506,0.8396715,0.7950478
0.8034465,0.8140768,0.7930901
0.79040504,0.8134948,0.7685897
0.79510176,0.8053599,0.7851018
0.8218007,0.8421442,0.802417
0.8116488,0.83614737,0.78854495
0.8145311,0.83054006,0.7991276
0.8120463,0.8234321,0.80097103
0.81395394,0.8486773,0.78196025
0.7934757,0.8183649,0.77005565
0.8164102,0.831287,0.8020566
0.80981404,0.8414509,0.78047
0.8123536,0.8380586,0.78817856
0.7891676,0.81123036,0.76827306
0.7696116,0.8072194,0.73535204
0.80925083,0.82181,0.7970697
0.80476743,0.82508445,0.7854269
0.8129733,0.81351817,0.8124292
0.81170666,0.83859897,0.7864855
0.8143156,0.8498097,0.7816676
0.79582363,0.81738603,0.7753695
0.7849357,0.8114657,0.7600856
0.78163326,0.80518275,0.75942206
0.811534,0.81070375,0.81236583
0.7919244,0.8084879,0.776026
0.80873513,0.82399535,0.79402995
0.78878874,0.8091203,0.769454
0.81232244,0.828882,0.7964117
0.79042315,0.8152086,0.7671003
0.8257957,0.8385279,0.8134444
0.7855381,0.83793956,0.7393049
0.8007368,0.8291399,0.7742152
0.8000342,0.82069486,0.78038836
0.82238156,0.86832535,0.78105533
0.8176056,0.843857,0.7929381
0.8113032,0.8446156,0.7805189
0.81739837,0.8371785,0.7985314
0.81134874,0.83594626,0.7881574
0.8131579,0.8421866,0.78606355
0.8024798,0.83309776,0.7740327
0.7734272,0.8144293,0.73635566
0.78822947,0.81366247,0.76433825
0.82544225,0.8514637,0.80096424
0.8214639,0.8311078,0.8120413
0.8160499,0.84000814,0.7934204
0.8000691,0.8228806,0.7784881
0.81543756,0.8416927,0.79077095
0.8204872,0.8445772,0.79773337
0.8173035,0.84801245,0.788741
0.80162245,0.8180467,0.78584474
0.81897897,0.84696215,0.7927859
0.8138484,0.82990044,0.79840547
0.788688,0.8149178,0.764094
0.8032022,0.8352939,0.7734852
0.8111851,0.8413826,0.7830801
0.8020802,0.8403356,0.7671562
0.82750344,0.8525308,0.8039036
0.79689085,0.8253969,0.7702881
0.8095024,0.8457845,0.7762051
0.8000424,0.8191195,0.78183365
0.81118965,0.8426802,0.7819679
0.81159544,0.81492186,0.808296
0.79887664,0.82459986,0.7747098
0.8178254,0.81383103,0.8218591
0.8051116,0.8392414,0.77364916
0.81650424,0.8370162,0.79697347
0.81293833,0.83955175,0.78796023
0.806652,0.8288133,0.7856448
0.8181514,0.84080714,0.79668456
0.81027955,0.84638023,0.77713233
0.8114599,0.82598513,0.79743665
0.80008435,0.82237965,0.77896595
0.7983588,0.81648827,0.781017
0.8135145,0.83945876,0.7891258
0.8036084,0.82629526,0.782134
